"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"607986966890545152","","","2015-06-08 19:06:03 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#SDSW ranked no.1 event for #Startups and #Entrepreneurship this summer!! http://t.co/LVpzbIdIJY #GoSanDiego — Thanks @WhovaSupport !","","","","http://bit.ly/1AYfOJu"
"607986169071042560","","","2015-06-08 19:02:53 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @SDVitalIntake: ZIRX valet parking @sdstartupweek events for more on #SDSW parking http://t.co/pPxII57LTM under construction https://t.c…","607975870968393728","3238161696","2015-06-08 18:21:57 +0000","http://bit.ly/1QiM8NX,http://bit.ly/1QiM8NX,https://twitter.com/sdstartupweek/status/607970354863210496"
"607986085335924736","","","2015-06-08 19:02:33 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @PartnerVOSD: .@sdstartupweek fest is coming up! Booths still open for startups that want to highlight their products/work  http://t.co/…","607977966853758978","2230410001","2015-06-08 18:30:17 +0000","http://startupsandiego.co/startup-festival-2015"
"607985937579008000","","","2015-06-08 19:01:58 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @storyofastartup: Getting ready to go on air w/ @sdstartupweek #gosandiego #SDSW http://t.co/sWlq4RH9AT","607985824697688064","443223583","2015-06-08 19:01:31 +0000","https://twitter.com/storyofastartup/status/607985824697688064/photo/1,https://twitter.com/storyofastartup/status/607985824697688064/photo/1"
"607970354863210496","","","2015-06-08 18:00:02 +0000","<a href=""http://erased5687909.com"" rel=""nofollow"">erased5687909</a>","Check out @ZIRX one of our awesome sponsors this year. #SDSW #GOSanDiego http://t.co/JWtOwgZGmf","","","","https://twitter.com/sdstartupweek/status/607970354863210496/photo/1"
"607963351851790336","","","2015-06-08 17:32:13 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @darinandersen: Ready to take your #startup to the next level? @sdstartupweek 6/16 7:30-10am @CyberHiveSD http://t.co/QMCUXSMxTU #SDSW #…","607963197119864833","16197184","2015-06-08 17:31:36 +0000","http://meetup.com/cyberTECH,http://meetup.com/cyberTECH"
"607959083430207489","","","2015-06-08 17:15:15 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @sdtechscene: San Diego ranked no. 9 - Metropolitan Area Rankings for Startup Activity | http://t.co/ZwPxnBqU3s #sdtech #gosandiego http…","606522846685315072","107454753","2015-06-04 18:08:09 +0000","http://Kauffman.org,http://Kauffman.org,http://www.kauffman.org/microsites/kauffman-index/rankings/metropolitan-area"
"607953954916298752","","","2015-06-08 16:54:52 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @SDVitalIntake: Don't Just Startup .. LEAN into your Market! Learn LEAN @sdstartupweek #SDSW http://t.co/sJ5vfK2HT1  Lean Dude @Jeremiah…","607950962968256512","3238161696","2015-06-08 16:42:59 +0000","http://sched.co/3EGH,http://sched.co/3EGH"
"607948417499697152","","","2015-06-08 16:32:52 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @LeslieFishlock: @SDVitalIntake @GeekGirlCamp @sdstartupweek @1MillionCupsSAN Thanks, Gary! Gonna be a sweet workshop! ;-)","607947566341226497","7318032","2015-06-08 16:29:29 +0000",""
"607942077423312896","","","2015-06-08 16:07:40 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @SDVitalIntake: Guerrilla Marketing w @LeslieFishlock @GeekGirlCamp @sdstartupweek #sdsw mainstay of @1MillionCupsSAN signup  http://t.c…","607920538502053888","3238161696","2015-06-08 14:42:05 +0000","http://sched.co/3EAl"
"607915431320420352","","","2015-06-08 14:21:48 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ONE WEEK TO GO!!  Book your schedule and get your week long pass — http://t.co/ErVpyY5s9s #SDSW #GoSanDiego http://t.co/RT1AekDzhW","","","","http://SanDiegoStartupWeek.com,https://twitter.com/sdstartupweek/status/607915431320420352/photo/1"
"607746511053594624","","","2015-06-08 03:10:34 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @SDVitalIntake: What's better than reading about startups? Work with people that have been around the block. Only 7 days til showtime! @…","607437911340941312","3238161696","2015-06-07 06:44:18 +0000",""
